MAE (Yield),MAE (Irrigation),smt_1,smt_2,smt_3,smt_4,CCx,WP,Kcb,HI0,a_HI,Zmax
1.95721703507697,46.588945027731135,49.801257634141834,30.49097534895701,44.43972795865875,59.96789205032313,0.9761212675405633,31.302589159099035,1.0579745598437174,0.49720810432824314,0.7335809535797265,1.2008445364350115
1.8102549903728382,49.334615103973775,45.934439023718625,30.091081362900507,34.4813683590834,59.4681807676032,0.9684687988399038,32.084432088962984,1.0551773141103176,0.4990383533444747,2.1158506001701345,1.2100315660826264
1.8408348106929648,48.78915434003934,44.77268207382729,30.6410927197981,34.39780515559919,59.4652964982911,0.9541635241452527,32.436172314642576,1.0601329158332162,0.49449635037399836,2.396340990002575,1.2144617007270608
1.9587300601422717,46.55666355232131,49.78874709575344,30.450766178813023,44.43972795865875,59.67237993025756,0.9787894646293905,31.95844332264986,1.0579759154621589,0.49513650830910744,0.8016232438869673,1.2008704982432201
1.9969442052034607,44.41551720677704,53.078741691069425,30.14023646203511,44.75562524739971,59.78235492784679,0.9792829289060875,30.29899437999649,1.068720705139592,0.5077002221380106,0.5000031169616432,1.3451182741436885
1.9350695758284506,47.03587345723934,47.556075774989765,30.450975479697274,44.43972795865875,59.836230642949886,0.9733029228647625,32.098774100019696,1.0577437686790283,0.4951565952435645,0.7501072798011806,1.200001143790684
1.9188145448318887,47.76969912609181,47.59505665521738,30.545535872549248,44.45253048090956,59.92774695564061,0.9753172795563637,31.496928780750345,1.0577437686790283,0.49907670680290417,0.5358972961557291,1.2010185206334265
1.8073366266098985,49.447544415904915,45.93618068064638,30.068291868258104,34.48274709923146,59.486245786540685,0.9684696301304163,32.229423918123246,1.055180635734708,0.49582711635058974,2.113643526256105,1.2114301835896084
1.9599235503710526,46.3599422408459,49.78874709575344,30.483908092561997,44.43972795865875,59.67239240082186,0.9787894646293905,31.95104417188436,1.0579759154621589,0.49685690385333386,0.9020476617814193,1.201111729371792
1.9188145448318887,47.76969912609181,47.59505665521738,30.545535872549248,44.45253048090956,59.93691739795339,0.9753172795563637,31.496928780750345,1.0577437686790283,0.49907670680290417,0.5358972961557291,1.2010185206334265
2.242572111529481,40.26943918304917,54.81484417883313,30.000007243934817,46.21361135620839,59.364883724442336,0.9544014800370088,30.820504146348807,1.0567556867379255,0.5138862675863346,0.5000471162228486,1.2011751563981312
2.088472984640182,43.30728498510819,54.964936803845816,32.96460755869418,44.53261914761167,59.98755147210454,0.9695572887431113,30.18307501446696,1.0346933284245112,0.5249356122114264,0.5000569304165527,1.2041459132904158
1.6641218535058908,54.9697738040295,41.359781768794704,30.061028710892884,34.47996624558881,58.86175543285964,0.9651197295938179,31.643510322615555,1.027712239592025,0.5179141468990169,1.9046379171702164,1.2173612907865803
1.8719709887630134,48.55290531098688,46.04780755479562,30.02837245895025,34.700400676861314,59.48811719068254,0.9518179178666445,30.815607096175043,1.0601329158332162,0.5143941780005418,1.784326387440336,1.2147864383589293
1.9695573044827066,46.163220929370496,49.96542955755729,30.47342727124301,44.46092732323696,59.66899624298918,0.9790069063208131,31.9634974575,1.0579701595694324,0.49413329580227455,0.719084045789464,1.201039645814504
2.537704821694647,40.08379615023934,54.999654304279346,31.414523059560292,53.93327221462812,57.52021670033748,0.96803454775453,30.411420833336685,1.0754593153784218,0.5059545934516287,0.5001226441328326,1.200008182483343
1.7618135959842145,51.93464354631802,41.48163538049668,31.257209272054915,33.39176680645668,59.89426073350613,0.9595772530734008,32.165735829662104,1.0277133599785766,0.5107022862368266,3.0075056947821386,1.216800903583041
1.9192702224470968,47.376256503140986,47.59505665521738,30.54267278980725,44.45247480552204,59.94299560909098,0.9753172795563637,31.454976551785006,1.0577437686790283,0.49903157376021307,0.5356780668097247,1.2010225416775995
1.7467741047868677,52.68314470133442,41.38209225018893,31.24243172177196,33.370084455501335,59.70452420741905,0.9603460344807974,32.21145602341542,1.0277133681829813,0.5105547491764822,2.1270855149107946,1.2165495635133396
2.538136076851772,39.88707483876393,54.9760975323396,31.41997461736381,53.93327221462812,57.530164225430816,0.96803454775453,30.59889321437782,1.0754593153784218,0.5076174939743019,0.5101611193609803,1.20000614469773
1.83555104480768,49.23257173065901,45.87028644455358,30.079305855810635,34.63837079024076,59.46294344977049,0.954163521917709,32.045035074081426,1.060132915816562,0.499181908974271,2.090413821414252,1.214586624392843
1.7427852988262476,52.81039329133113,41.38272692294746,31.2578822935059,33.370084455501335,59.91585399975236,0.9602561100234978,32.244736457693804,1.0277131021782484,0.5102608218219353,2.0702441461430805,1.2167959543477394
2.172270849262423,41.056324428950816,54.67817587492208,30.0070857016198,46.21359297133333,59.48316106238973,0.9544064242772469,30.488982030509714,1.0567569731164226,0.5191848921981626,0.5013005121599123,1.2010683547766252
2.1262679781097535,42.59533709002623,54.99638029059001,33.39043157500048,44.43020262476147,59.99987909992763,0.969603383825422,30.91443820052934,1.0346963597851713,0.5128147196291374,0.6290672498042356,1.2027477705994178
1.8429834035780566,48.73609476299016,44.77279480701062,30.636492889708162,34.39798169575052,59.41592852401898,0.9541635218412987,32.26034925466661,1.0601329158332162,0.49452112772593204,2.032031015796625,1.2144578758375089
1.7845145508043596,50.22047157282622,45.93618068064638,30.0291682670029,34.5275887567538,59.486245786540685,0.9684699507921554,32.24313013006168,1.0551793851305789,0.49805605729607727,2.208666863445963,1.2138484534404776
1.8112920938575552,49.289924592498345,45.89093785973612,30.00146870673965,34.48361602457971,59.486245786540685,0.9684687981360742,32.18584416832033,1.055180635734708,0.4962511651114176,2.2421681718261133,1.209891347301036
1.919219380797959,47.733256217895075,47.556075774989765,30.47342719587375,44.43972795865875,59.92049066324028,0.973300168605689,30.681664315645794,1.0577437686790283,0.5143965168229866,0.5491698746032627,1.2010864242936472
1.7491455496179968,52.416950668380316,41.32906493105253,31.259368663540346,33.39778091968241,59.89426073350613,0.9595772530734008,31.87776767385178,1.0277121737391683,0.5141754141822854,2.6973675879437353,1.216719144463023
1.7964380934250828,49.76937419249835,46.152901369699094,30.009861623750485,34.44067848159831,59.50708178088581,0.9681340401946674,32.118943063796515,1.0552119592275204,0.4983369190949832,2.5206424939227383,1.207389581671827
2.088564054979278,43.110563673632775,54.997054134161125,32.96460755869418,44.53261914761167,59.98755147210454,0.9695572887431113,30.012868009067212,1.0346933284245112,0.5303269114251978,0.5000037158813347,1.2041459132904158
1.6703917303004152,53.78944593517704,41.4948745832216,30.050284551503044,34.47996624558881,58.86175668551381,0.9651197295938179,31.633689890174367,1.027712239592025,0.5178279593447537,1.9061895360192098,1.2173612907865803
1.735474479821261,53.597278537232775,41.38272692294746,31.38986864191239,33.370084455501335,59.917278052003,0.9602337057786084,32.24391300614947,1.0277202368984757,0.510212161347944,1.9135077583263422,1.2165511111146652
1.7442460220313092,52.72152879221966,41.38209225018893,31.24243172177196,33.370084455501335,59.78632305421156,0.9603460344807974,32.27109617775782,1.0277133681829813,0.5105261977731299,2.0581266367528785,1.2165495635133396
1.9969442052034607,44.41551720677704,53.060705971505065,30.14023646203511,44.75562524739971,59.78235492784679,0.9792829289060875,30.29899437999649,1.068720705139592,0.5077002221380106,0.5000031169616432,1.3451182741436885
1.7720636968118118,50.62885326070819,45.994640451531595,30.015183989005834,34.52761178924383,59.48640856339769,0.9687317288997618,32.05548831388758,1.0551552858686888,0.49582711635058974,2.3575526056738902,1.2137267536475662
2.6337917877100105,39.38798818630491,54.99999597669739,31.545588207774614,53.93286742375316,57.42384737892431,0.9629136314088659,30.84026114208506,1.075363476877295,0.5073527795338231,0.5000001076032857,1.2000335741002788
2.169196082369528,41.744667068363924,54.68407252736619,30.007771258709646,46.20844255936918,59.804263671748906,0.9544268922697702,30.779966754311697,1.056626534444371,0.5151016711105356,0.5000035969504841,1.2010725509499467
1.7581941392223681,52.13136485779343,41.344638012545374,31.257209272054915,33.39176680645668,59.89426073350613,0.9595772530734008,32.16904232739851,1.0277133599785766,0.5107009778264017,3.32224571109204,1.216800903583041
1.9883166508208534,45.34242189377376,52.23404408606823,30.432986717253804,44.76294497963689,59.99880815925758,0.9747048489322876,30.317005820563825,1.0674778018681061,0.5096042350362796,0.6756743046132837,1.344727250700746
2.537003590944245,40.08843270761639,54.97600532442948,31.424046203839247,53.93327221462812,57.59360063526918,0.9681095729029696,30.60080125511544,1.0754593153784218,0.5013640800181801,0.5003898621010199,1.200008182483343
1.7938514915420214,49.96609550397376,46.11927004445069,30.00006665543098,34.44084127090367,59.49313491681609,0.9681340401946674,32.262625351487515,1.0552119592275204,0.4963902490690754,2.991385778734669,1.207389581671827
2.172270849262423,41.056324428950816,54.67817587492208,30.0028072280712,46.21359297133333,59.48316106238973,0.9544064242772469,30.488982030509714,1.0567569731164226,0.5191848921981626,0.5013005121599123,1.2010683547766252
1.8400616271813333,48.98544942200655,44.77263391997657,30.57345412031432,34.401097945746415,59.445718086891375,0.9541608244876028,31.652907590161192,1.0601329158332162,0.5055854596475627,3.3061273495179386,1.2144723370000678
1.737562635152087,53.007114602806546,41.48766840088179,31.393658751088285,33.370084455501335,59.917278052003,0.9602337057786084,32.064670742415856,1.027713284084923,0.5132270073727564,1.9636793820892224,1.2165685584728316
1.6641197738380442,55.16649511550491,41.34646772936688,30.060820788190764,34.47996624558881,58.86172050513783,0.9651083886729379,31.66642590098195,1.0277122438862285,0.517824795444291,1.9668118895339002,1.2173612907865803
2.1833329026127086,40.76106051098687,54.68206534275172,30.0095492396936,46.211404255493356,59.392333149251265,0.9542947432036571,30.82758653218551,1.056761130825473,0.5146411972079474,0.5000276926035887,1.2009625595815996
1.7920779991926596,50.16281681544917,46.04718227782136,30.00092352843508,34.43537185432425,59.4944961695367,0.968499693925355,32.20072364844978,1.0552119592275204,0.4961428332965464,2.050530789556374,1.2072973979436474
2.0166402091405526,43.82535327235081,53.137246814317315,30.128622094770037,44.752094840575324,59.570200211385234,0.9798383912623048,31.689148147527714,1.0686076953579164,0.4879521192892202,0.5002790069699645,1.3451182741436885
2.298253803471335,40.247227883855736,54.80712456907455,30.04742951888761,46.211704412574534,59.370662586332394,0.9544288607578267,30.710188858510925,1.0567519079808272,0.5143871688042084,0.5031353796966909,1.2010765147404758
1.844963845525235,48.59243302856393,44.77263391997657,30.642309332180467,34.401097945746415,59.445718086891375,0.9541608244876028,31.69954362566014,1.0601329158332162,0.5055854596475627,2.6296249528048294,1.2144723370000678
1.6650579771526257,53.98616724665245,41.43572616840063,30.050623992038638,34.47996624558881,58.86175543285964,0.9651197295938179,31.664454564101522,1.027712239592025,0.5178261243260324,1.9088508253532586,1.2173612907865803
1.7823907408605848,50.41719288430163,45.93618068064638,30.001953148185063,34.52707291387634,59.486245786540685,0.9684571093498645,32.21391314399519,1.055180635734708,0.4975963427160174,2.7768388262453554,1.213833492369736
1.9712806560041172,45.966925847403274,49.96542955755729,30.47342727124301,44.46092732323696,59.66899624298918,0.9790069063208131,32.03164358269894,1.0579701595694324,0.4917617258477611,0.8766560208868907,1.200869387483325
2.169196082369528,41.744667068363924,54.68407252736619,30.007771258709646,46.20844255936918,59.80276365792768,0.9544268922697702,30.779966754311697,1.056626534444371,0.5151016711105356,0.5000035969504841,1.2010725509499467
1.664277000223007,54.37960986960327,41.43572616840063,30.060814121590273,34.47996624558881,58.86175543285964,0.9651197295938179,31.611005522871864,1.027712239592025,0.5178279593447537,1.8470162030259125,1.2173612907865803
2.5379037662985087,39.92399287155082,54.9760975323396,31.41997461736381,53.93327221462812,57.55963590295353,0.96803454775453,30.59889321437782,1.0754593153784218,0.507386074365746,0.5105224894915816,1.2000061592729456
1.9447239731311197,46.58937125723935,49.814757975553825,30.4750477725848,44.43972795865875,59.956537092358744,0.9763367792960406,30.558120781198777,1.0579050844107174,0.5093894824810085,0.6214966289788331,1.2007920912064194
2.5471264650871905,39.55242802237049,54.999700159624155,31.420530732846846,53.777475843726734,57.4872564118734,0.9680340252358031,30.39786070168183,1.0754382900698716,0.5150492393379905,0.5000242266667208,1.2000822763402996
2.2294915304296508,40.488371793718024,54.844409896470665,30.0028072280712,46.21359297133333,59.48316106238973,0.9544064242772469,30.488982030509714,1.0567569731164226,0.5191848921981626,0.5013005121599123,1.2010683547766252
2.2017240639972604,40.564339199511465,54.67791537651461,30.006280373187384,46.211704412574534,59.370662586332394,0.954426933489374,30.73360027438555,1.0567485243329127,0.5150720335284295,0.5036801232533276,1.2010762665343573
1.7964380934250828,49.76937419249835,46.152901369699094,30.005026499173773,34.44067848159831,59.50708178088581,0.9681340401946674,32.118943063796515,1.0552119592275204,0.4983369190949832,2.5206424939227383,1.207389581671827
1.770079194337215,51.20407813020327,45.93692085806099,30.04723409987964,34.52769517901532,59.486245786540685,0.9684687981360742,30.958427149908125,1.0551805694141634,0.5140804287522475,2.929227597279761,1.2144758116181449
2.087912130376171,43.5040062965836,54.985683542732716,32.9305682311597,44.53261914761167,59.99982363190351,0.9695741055330344,30.663455512671337,1.0346933481177099,0.5170196341591748,0.5001955318914401,1.2041459132904158
1.9197766303517056,47.23259476871475,47.556075774989765,30.49392692292821,44.43972795865875,59.92227689135235,0.9733001723326055,30.7453173015116,1.0577437686790283,0.5140841902076624,0.7603302095903968,1.2010527207105202
2.1275417764604847,42.39861577855082,54.99592734156099,33.39043157500048,44.40147038421532,59.99997443084224,0.9695788483489843,30.644666874206983,1.0346963597851713,0.5178765064592397,0.5782311553276992,1.2027477705994178
2.6337917877100105,39.38798818630491,54.99999593287678,31.545588207774614,53.93286742375316,57.42384737892431,0.9629136314088659,30.84026114208506,1.075363476877295,0.5073527795338231,0.5000001076032857,1.2000341257023976
1.9712806560041172,45.966925847403274,49.96542955755729,30.47342727124301,44.46092732323696,59.66899624298918,0.9790069063208131,32.03164358269894,1.0579701595694324,0.4917617258477611,0.8766560208868907,1.2008668121196568
2.1167483629803407,42.792058401501635,54.99579467910188,33.3896739187535,44.52486342668298,59.997047198695974,0.9696718935947547,30.89978604117629,1.0346963480897013,0.5159895863130701,0.6875816525069569,1.2027274297678743
2.0164103733581493,44.32281945923606,53.07893866018524,30.140404932780523,44.75562511041203,59.63858064885666,0.9792829289060875,30.30059782126534,1.068720705139592,0.5078570619976015,0.5015724954941703,1.3451182741436885
2.6337917877100105,39.38798818630491,54.99999984445087,31.545588207774614,53.93286742375316,57.42384737892431,0.9629136314088659,30.84026114208506,1.075363476877295,0.5073527795338231,0.5000001076032857,1.2000335741002788
1.9312305602971465,47.17953519166558,47.55497238471573,30.42533309647084,44.43972795865875,59.808205741496,0.9732879560886846,31.459925736440717,1.0577437686790283,0.5036183217404017,0.5019464396851185,1.2000075524314304
2.233958316025475,40.44394919533114,54.80712456907455,30.122172198778753,46.21170729819603,59.370662586332394,0.9544125198842531,30.60934312464171,1.056757063113217,0.516365282010611,0.5011768163291126,1.2008487457950392
1.779473633277668,50.43213194923278,45.994640451531595,30.01073596267452,34.52761178924383,59.48640856339769,0.9687317288997618,32.05548831388758,1.0551552858686888,0.4990610124594195,2.597181755616199,1.213647759505745
1.8007005311740225,49.48664590397375,45.93618068064638,30.194876932546535,34.48271416682265,59.55604183677064,0.968468798839427,32.51240358827023,1.0551773141103176,0.49228221009508066,2.278607721175582,1.2100087420905474
2.1167483629803407,42.792058401501635,54.99579467910188,33.3896739187535,44.52486342668298,59.99795621672494,0.9696718935947547,30.89978604117629,1.0346963480897013,0.5159895863130701,0.6875816525069569,1.2027274297678743
1.7674818523539793,51.40079944167868,45.93693811940228,30.04723409987964,34.52769517901532,59.486245786540685,0.9684687981360742,30.958427149908125,1.0551805694141634,0.5140804287522475,2.884688972591357,1.2149431522726595
1.9863390216968806,45.53914320524917,52.23404408606823,30.43296767732371,44.81398638987535,59.99899870143423,0.9747048489322876,30.316435022697203,1.0674778018681061,0.5096117987017557,0.7023251681375533,1.344727250700746
1.9364191697455797,46.64243083428852,47.607506205032884,30.444881228533216,44.43972795865875,59.8292889879697,0.9731859994274255,31.946700692306294,1.0577437686790283,0.495799722935818,0.5579173964967593,1.2009487785272164
